Price,Date,Lat,Lng,Housing,Floors,House,Rooms,Floor,Area
2050,156,56.273285,43.922057,0,5,Brick,1,4,30
2300,156,56.269576,43.874509,0,9,Brick,2,7,46
2780,156,56.221489,43.856803,0,10,Panel,2,6,52
1650,156,56.264387,43.881956,0,5,Brick,1,4,21
3600,156,56.313889,43.995,0,10,Brick,3,1,63
3350,156,56.258853,43.846562,0,9,Brick,3,9,63
4550,156,56.318321,44.022372,0,5,Brick,3,3,60.3
2600,156,56.359041,43.810244,0,9,Panel,3,8,63
3560,156,56.284469,44.066775,0,9,Panel,3,2,63
2460,156,56.247916,43.974842,1,10,Brick,1,6,46.4
2290,156,56.342306,43.925956,0,14,Brick,1,10,38
1650,156,56.226779,43.86681,0,5,Panel,1,5,31
2000,157,56.2790858738,43.932083373,0,5,Brick,1,4,31
1450,157,56.231098,43.82768,0,9,Brick,1,9,21
1900,157,56.273335,43.908409,0,2,Brick,2,1,37
1500,157,56.218066,43.860504,0,17,Block,0,5,21
2400,157,56.316344,44.023674,0,9,Brick,2,6,76
3000,156,56.34265,43.940966,0,6,Panel,1,6,33
1890,156,56.231098,43.82768,0,9,Panel,1,1,34
3500,156,56.263057,44.020934,0,19,Monolithic,2,16,51
2250,156,56.233562,43.822388,0,5,Brick,2,4,48
4200,156,56.310632,44.011089,1,14,Monolithic,1,3,46
1700,156,56.354278,43.831776,0,3,Panel,1,1,30
1650,155,56.380164,43.790049,0,2,Brick,2,1,40
5200,155,56.349006,43.875344,0,17,Monolithic,2,11,73
4100,155,56.309319,44.027088,0,9,Brick,1,2,45.3
3400,155,56.340026,43.951441,0,17,Block,1,16,48
3150,155,56.3132138253,44.0688863323,0,17,Monolithic,1,17,43
2400,155,56.316344,44.023674,0,9,Brick,2,6,76
3350,155,56.238432,43.862049,0,9,Panel,3,9,63
2800,155,56.334333,43.847416,0,9,Panel,2,1,45
3500,155,56.233562,43.822388,0,5,Brick,4,4,60
2400,155,56.335949,43.875767,0,9,Panel,2,6,42
1460,155,56.289705,44.075435,1,19,Monolithic,0,7,19
1930,155,56.234115,43.872227,0,9,Panel,1,8,34
2570,155,56.284594,43.937355,0,9,Brick,1,4,37.8
2200,156,56.217896,43.862364,0,17,Panel,0,12,25.8
3300,156,56.255322,43.852258,0,12,Brick,1,11,43
3100,156,56.290969,44.037212,0,5,Brick,2,4,43
3000,156,56.309838273,43.981194373,0,5,Brick,1,2,34
2740.5,157,56.2180659367,43.8604951202,1,17,Panel,2,17,47
3500,157,56.314242,44.011556,0,9,Brick,2,1,44.4
3200,157,56.230692,43.880788,0,9,Panel,4,2,58
2700,157,56.268351,43.882243,0,9,Panel,3,9,50
7800,157,56.313503,43.975848,1,10,Monolithic,3,5,110
3100,157,56.289575,43.842565,0,9,Panel,3,9,60
14980,157,56.313898,43.994802,0,3,Brick,5,3,233
2500,157,56.380548,43.798179,0,9,Panel,3,4,57
6276,157,56.350704,43.871841,1,7,Block,3,2,85
3650,157,56.348247,43.872398,0,17,Monolithic,1,5,42.4
1950,157,56.275814,43.94632,0,10,Panel,1,8,35
2200,157,56.345554,43.802347,0,5,Brick,3,4,51
4700,157,56.345569,43.934939,0,9,Panel,3,9,64
3800,158,56.299751,43.991611,0,9,Brick,3,5,65
16000,158,56.289705,44.075435,0,3,Brick,4,2,218
2450,158,56.268196,43.885226,0,3,Block,3,3,80.7
3200,158,56.24427,43.835019,0,5,Brick,3,2,78
2800,158,56.299431,44.048629,0,5,Panel,3,1,58
1600,158,56.280518,43.93756,0,5,Brick,1,2,21.7
3400,158,56.271317,43.878307,0,9,Brick,2,8,62
3250,158,56.346337,43.925174,0,9,Panel,3,8,66.7
2700,158,56.162476,43.916164,0,5,Brick,2,3,58
14500,158,56.314187,43.991371,0,4,Brick,5,4,230
3950,158,56.315785,44.013892,0,5,Brick,3,2,56
3058.34,158,56.3382717808,43.9166992315,1,10,Panel,3,8,52.7
2050,158,56.300974,44.045701,0,5,Panel,1,5,32
750,158,56.0394431057,43.7210257572,0,2,Brick,2,2,45
1480,158,56.232566194,43.829196627,0,10,Panel,0,4,17.1
1550,158,56.244434,43.985317,0,2,Brick,1,1,35
2350,157,56.281741,44.083529,1,19,Monolithic,1,10,36.6
7900,158,56.307133,43.997955,0,17,Brick,3,13,105
2950,158,56.273697,43.977913,0,5,Brick,1,3,39
2800,158,56.2681340384,43.8674955181,0,9,Panel,3,2,50
2600,158,56.310682,43.924428,0,5,Brick,2,4,45
2750,158,56.348716,43.860864,0,9,Panel,2,4,46.5
6434,158,56.31268,44.029297,0,18,Brick,1,10,100.6
1730,158,56.225708,43.948402,0,5,Brick,1,4,40.5
2450,158,56.283804,43.917538,0,5,Panel,2,5,50.3
1335,158,56.277346,44.084778,1,19,Monolithic,0,12,19
4500,158,56.285563,44.080798,0,10,Panel,3,8,67
4243.2,158,56.345988,43.87158,1,17,Brick,2,11,62.4
1800,158,56.356018,43.832486,0,4,Brick,2,1,42
2900,158,56.296394,43.994766,0,9,Brick,2,6,42.7
4881.04,158,56.34596,43.87158,0,17,Brick,2,9,71.78
2760,158,56.23406,43.965832,0,10,Brick,1,8,40
3830,158,56.321256,44.016685,0,9,Brick,2,2,45
2000,158,56.342326,43.870278,0,5,Panel,1,5,34
3660,158,56.324463,44.001888,0,5,Brick,3,2,53
4400,158,56.23265,43.968483,0,10,Brick,3,7,80.3
2200,157,56.2519770376,43.9867617646,0,9,Brick,1,7,36
1550,157,56.216634,43.860271,0,10,Panel,0,2,17.6
2430.285,157,56.3382717808,43.9166992315,1,10,Panel,1,7,38.7
1600,157,56.217941,43.862337,0,17,Monolithic,0,11,24
2700,157,56.2456,43.84137,0,9,Panel,1,8,40
1400,157,56.246906,43.83925,0,5,Brick,1,1,30
3550,157,56.276264,43.919542,1,9,Monolithic,1,3,52
1500,157,56.277253,43.903453,0,2,Brick,1,2,31.6
2100,157,56.314457,43.901315,0,5,Brick,1,1,28
3000,157,56.1443971011,43.7865284975,0,5,Brick,3,4,68
2300,157,56.266527,43.980043,0,5,Brick,1,4,33
1680,157,56.241667,43.858889,0,17,Brick,1,9,21
2750,157,56.28933,43.935487,0,9,Panel,2,7,46
2900,157,56.348387,43.933025,0,16,Monolithic,3,11,92
4100,157,56.283025,44.043024,0,9,Panel,3,2,60
5500,157,56.311242,43.986152,0,7,Brick,1,4,48
10500,157,56.323326,44.03458,0,9,Brick,3,5,110
3950,157,56.348277,43.927905,0,9,Panel,2,3,63
1270,157,56.340854,43.909957,0,10,Brick,1,5,17
3800,157,56.255466,43.977997,0,9,Brick,3,9,63
2630,157,56.261833,43.858187,0,9,Panel,2,1,45
2800,157,56.297573,44.027483,0,10,Panel,1,5,34
6000,158,56.288124,43.876995,0,17,Brick,2,14,62
3300,158,56.282055,44.021332,0,9,Brick,2,6,43
1520,158,56.269746,43.879531,0,9,Brick,1,3,28
1690,158,56.281131,43.932468,0,2,Brick,1,2,32.2
3000,158,56.238117,43.868203,0,9,Brick,2,3,44
2000,158,56.219582,43.858762,0,10,Panel,1,2,34
6220,158,56.297884,44.083085,1,17,Monolithic,3,4,101
2500,158,56.227395,43.866945,0,9,Brick,2,3,48.2
3300,158,56.301059,43.978839,0,9,Brick,2,8,44
2600,155,56.294721,43.942224,0,9,Panel,1,8,33.6
1420,155,56.3267819616,44.0026805289,1,17,Monolithic,0,5,21
2200,155,56.2768718622,43.9296191796,0,3,Brick,2,3,38
1589.775,155,56.3001623065,43.9247437947,0,20,Block,1,4,38
2050,155,56.185467,43.846491,0,3,Monolithic,2,1,46
6000,155,56.286028,43.928695,0,10,Monolithic,3,1,72
2000,155,56.239978,43.831201,0,10,Block,1,7,29
2600,155,56.285278,44.042189,1,17,Panel,1,12,44
4300,154,56.266262,44.076656,0,7,Brick,2,4,45
2900,154,56.348387,43.933025,0,16,Monolithic,3,11,92
3350,154,56.349983,43.859893,0,9,Panel,3,3,57.5
1900,154,56.310742,44.001351,0,12,Brick,1,6,57
3500,155,56.281651,43.917565,0,10,Brick,2,10,47
1900,153,56.286697,43.984571,0,18,Brick,1,6,55
3990,153,56.328199,43.915571,0,5,Brick,2,5,60
3200,153,56.33577,43.878758,0,9,Brick,3,6,63
1670,153,56.224242,43.827743,0,3,Brick,2,2,38.8
2700,153,56.313698,43.933438,0,3,Brick,3,2,55
3490,155,56.313139,44.014395,0,5,Brick,2,1,60
1800,155,56.306053,43.932362,0,5,Brick,1,3,31
1550,155,56.4143495357,43.6478649757,0,5,Brick,2,1,41
3800,155,56.349475,43.851755,0,9,Brick,3,1,60
3300,155,56.364217,43.814439,0,9,Panel,3,5,66
4000,155,56.269646,43.983025,0,10,Panel,3,1,62
2400,155,56.316344,44.023674,0,9,Brick,2,6,76
1900,155,56.286697,43.984571,0,18,Brick,1,6,55
2450,155,56.2264712328,43.8662893623,0,5,Brick,2,2,48
1900,154,56.286697,43.984571,0,18,Brick,1,6,55
3800,154,56.297972,44.076253,0,16,Brick,5,12,160
2800,154,56.239798,43.866056,0,9,Brick,2,3,44
4000,154,56.358622,43.855456,0,9,Panel,3,1,62
4200,159,56.238442,43.978399,0,9,Brick,3,4,60
3830,159,56.233837,43.97961,1,16,Brick,2,14,60
1720,159,56.369327,43.820835,0,5,Panel,1,2,32
1700,158,56.336773,43.841155,0,5,Panel,1,1,31.1
2800,158,56.224112,43.827895,0,9,Panel,2,3,45
2600,158,56.259308,43.882145,0,9,Panel,3,3,60
5351.5,158,56.297884,44.083085,1,17,Monolithic,2,4,77
4100,158,56.288124,43.876995,0,10,Brick,2,1,66
3550,158,56.23518,43.963119,0,9,Panel,3,2,60
4500,158,56.287966,43.982945,0,18,Monolithic,2,5,63
1800,159,56.266857,43.880537,0,9,Brick,1,1,36
5700,159,56.323914,44.027763,0,4,Brick,2,1,82
2300,159,56.28136,43.92397,0,9,Brick,1,6,30
1900,159,56.2888,43.913624,0,3,Brick,2,3,48
2600,159,56.219728,43.835064,0,9,Panel,2,1,52
1600,159,56.242279,43.832935,0,3,Block,1,1,25.2
2850,159,56.274704,43.884076,0,9,Panel,2,8,52
4000,159,56.3234876558,44.01016066,0,3,Brick,2,1,40
4100,159,56.283989,44.043249,0,9,Panel,3,7,65
3200,159,56.324463,44.001888,0,19,Brick,1,4,44
2518,159,56.260723,43.981876,0,17,Brick,1,11,38.7
2600,159,56.358624,43.855457,0,10,Brick,1,4,42
2700,159,56.368256,43.80991,0,14,Brick,1,3,37
2700,159,56.36289,43.80888,0,9,Brick,3,8,60
4100,159,56.233852,43.963657,0,10,Brick,2,1,66
4600,159,56.335455,43.884858,0,5,Brick,3,3,92.2
1700,159,56.191438,43.857657,0,3,Monolithic,1,2,33
2750,159,56.243625,43.866712,0,5,Brick,3,4,54
6550,159,56.314197,44.067476,0,17,Brick,3,7,87.9
1820,159,56.2311,43.82768,0,10,Brick,1,7,34.7
4000,159,56.31215,44.016074,0,4,Brick,2,2,57.3
3300,158,56.287966,43.982945,0,18,Monolithic,1,3,46
1900,158,56.286697,43.984571,0,18,Brick,1,6,55
3000,158,56.261508,43.875874,0,9,Panel,3,1,56
2800,159,56.283864,44.073001,1,17,Block,1,4,36
3100,159,56.264652,43.85189,0,9,Brick,3,1,63
1850,159,56.225338011,43.8630677883,0,5,Panel,1,2,31
4400,159,56.326552,43.940382,0,5,Brick,3,4,65
10500,159,56.313898,43.994802,0,19,Monolithic,3,4,105.8
2250,158,56.34736,43.926611,0,9,Panel,1,2,36
1085,159,56.230068,43.822062,1,10,Brick,0,3,20.4
2470,159,56.334348,43.871527,0,9,Brick,1,4,36.8
1900,160,56.310742,44.001351,0,12,Brick,1,6,57
2700,160,56.294786,44.04253,0,9,Brick,1,1,35
2400,160,56.316344,44.023674,0,9,Brick,2,6,76
2300,160,56.301269,44.079064,0,10,Brick,2,5,73
1950,160,56.319115,43.892384,0,5,Brick,1,2,33
2400,160,56.345398,43.926952,0,9,Brick,1,3,35
3500,160,56.368256,43.80991,0,14,Brick,2,12,72
1960,160,56.310753,43.92214,0,5,Brick,1,5,32
3570,160,56.311043,44.07169,0,10,Brick,1,6,36
1950,160,56.1861137533,44.0287845472,0,3,Brick,1,1,38
2350,159,56.277346,44.084778,1,19,Monolithic,1,10,34.2
3350,159,56.293547,43.918005,0,9,Panel,3,8,57
2300,159,56.301269,44.079064,0,10,Brick,2,5,73
2900,159,56.348387,43.933025,0,16,Monolithic,3,11,92
2000,159,56.2045420567,43.8079644975,0,5,Brick,1,1,34
2300,159,56.301269,44.079064,0,10,Brick,2,5,73
1900,159,56.286697,43.984571,0,18,Brick,1,6,55
2560,160,56.294147,44.021698,0,5,Brick,2,3,44
4300,160,56.318166,44.03113,0,9,Brick,3,5,60.6
3900,160,56.296204,44.067862,0,9,Panel,3,1,65
1800,160,56.326783,44.002687,0,5,Panel,1,3,32.5
3300,160,56.219723,43.861007,0,10,Panel,3,1,63
5350,160,56.286617,44.080115,0,10,Brick,2,8,59
3700,160,56.22778,43.948324,0,5,Panel,3,5,62
5000,152,56.297908,44.044991,0,12,Brick,4,5,74
5500,152,56.23406,43.965832,0,6,Brick,4,3,98.8
7342.8,152,56.345988,43.87158,0,17,Brick,3,12,105.45
500,152,56.326783,44.002687,0,3,Panel,2,3,47
2380,152,56.310448,43.923782,0,5,Brick,2,5,46
4200,152,56.311032,43.98113,0,18,Brick,1,14,51.2
3099.6,152,56.345988,43.87158,0,17,Brick,1,13,43.05
11330.03,152,56.313139,44.014395,1,17,Brick,4,4,146.5
5650,152,56.348387,43.933025,0,16,Brick,3,2,93
3500,152,56.23406,43.965832,0,10,Brick,2,9,60.7
4200,152,56.309314,44.027097,0,15,Brick,1,2,47
5922.15,152,56.348926,43.872712,0,17,Brick,3,13,91.11
4254.08,152,56.345988,43.87158,0,17,Brick,2,7,62.56
3250,152,56.348926,43.872712,0,17,Brick,1,12,43.05
6789.09,152,56.311721,44.025094,1,13,Brick,3,4,88.17
6500,152,56.348926,43.872712,0,17,Brick,3,6,92
20000,152,56.322829,44.037418,0,19,Brick,5,19,200
6500,152,56.348926,43.872712,0,17,Brick,3,9,91.11
6117,152,56.282189734,44.0607806279,1,2,Brick,5,2,96
3480,152,56.283025,44.043024,0,9,Panel,3,9,63
9274.2,152,56.313139,44.014395,1,17,Brick,4,5,118.9
3531.84,152,56.313139,44.014395,1,17,Brick,1,4,45.28
1250,151,56.326782,44.002681,0,2,Block,3,1,44
5200,151,56.301519,43.941487,0,17,Brick,2,14,79
2200,152,56.229947,43.876611,0,5,Brick,2,3,44
2600,151,56.277346,44.084778,1,19,Monolithic,1,5,37
2300,151,56.3267819616,44.0026805289,0,5,Brick,3,5,51
1400,151,56.241596,43.860172,0,5,Brick,1,2,18
2600,151,56.2602802287,43.893544,0,10,Brick,2,3,48
1250,151,56.326783,44.002687,0,5,Brick,1,1,34.4
2509.8,151,56.264237,44.022003,0,19,Monolithic,1,8,37.4
2400,151,56.350607,43.852069,0,10,Brick,1,7,33
2200,151,56.348746,43.85427,0,9,Brick,1,6,34
1200,151,56.228466,43.847766,0,2,Block,1,2,31
1950,151,56.360945,43.822137,0,9,Panel,1,9,33.3
2400,151,56.359185,43.818688,0,5,Panel,2,2,39.4
2600,151,56.334553,43.912201,0,10,Brick,1,4,31
6100,152,56.336658,43.926933,0,15,Brick,3,7,75.8
7000,152,56.313448,43.99818,0,8,Block,1,2,84
2850,152,56.2834,44.052348,0,5,Panel,2,1,50
750,152,56.317942,43.925443,0,5,Brick,1,4,23
2250,152,56.257093,43.93024,0,5,Brick,2,2,45
1600,152,56.319968,43.891325,0,6,Brick,1,4,31
6000,152,56.313364,44.017844,0,4,Brick,4,2,82
7666.12,153,56.313139,44.014395,1,17,Brick,3,5,99.56
6856.2,153,56.313139,44.014395,1,17,Brick,3,12,87.9
3684.56,153,56.313139,44.014395,1,17,Brick,1,10,46.64
3099.6,153,56.348926,43.872712,1,17,Brick,1,12,43.05
5494.32,153,56.311721,44.025094,1,17,Brick,2,6,70.44
6074.31,153,56.313139,44.014395,1,17,Brick,2,11,76.89
6789.09,153,56.313139,44.014395,1,17,Brick,3,6,88.17
6700,153,56.324571,43.93678,0,10,Brick,2,8,93
3817.32,153,56.313139,44.014395,1,17,Brick,1,4,48.94
3892.98,153,56.313139,44.014395,1,17,Brick,1,4,49.91
4254.08,153,56.348926,43.872712,1,17,Brick,2,6,62.56
6826.82,153,56.313139,44.014395,1,17,Brick,3,2,88.66
7771.14,153,56.313139,44.014395,1,17,Brick,3,15,99.63
5804.76,153,56.313139,44.014395,1,17,Brick,2,6,74.42
4356.08,153,56.348926,43.872712,1,17,Brick,2,15,64.06
3931.04,153,56.313139,44.014395,1,17,Brick,1,15,49.76
3535.25,153,56.313139,44.014395,1,17,Brick,1,11,44.75
5767,153,56.313139,44.014395,1,17,Brick,2,15,73
1800,153,56.3208,43.92556,0,5,Brick,2,1,41
4250,154,56.320273,43.927438,0,9,Panel,3,6,67
2900,153,56.354806,43.855896,0,10,Panel,2,9,52
2900,153,56.250422,43.855447,0,10,Panel,3,4,64
3200,154,56.314267,43.874796,0,5,Brick,3,4,53
1900,154,56.229016,43.86726,0,5,Brick,1,4,30.6
3750,154,56.238342,43.828758,0,10,Panel,2,6,60
2450,154,56.236511,43.835944,0,18,Monolithic,1,14,40.6
3850,154,56.333834,43.892799,0,5,Panel,3,2,63
2150,154,56.318511,44.028938,0,9,Brick,1,9,21
2550,154,56.228871,43.863882,0,9,Panel,2,5,43
2250,154,56.316124,43.940868,0,5,Brick,2,5,43
3700,154,56.23425,43.947308,0,9,Brick,3,1,63
3200,156,56.2382,43.955116,0,25,Brick,1,13,28
10608,156,56.32227,43.987347,0,16,Brick,2,5,81.6
4050.15,156,56.218807,43.866511,1,17,Monolithic,2,3,67
2800,156,56.293127,44.015904,0,5,Brick,1,2,42
2450,156,56.3450441284,43.942103498,0,12,Panel,1,9,33
3100,156,56.323642,43.871796,0,9,Panel,2,6,44
1900,156,56.310742,44.001351,0,12,Brick,1,6,57
3400,156,56.360452,43.856192,0,9,Panel,3,7,64
3600,157,56.269096,43.884193,0,9,Panel,3,4,60
3000,157,56.234175,43.956103,0,5,Panel,4,5,59
2650,161,56.310448,43.923782,0,5,Brick,2,4,46
2485.2,161,56.230442,43.826246,1,10,Panel,1,4,43.6
2050,161,56.268122,43.892844,0,5,Panel,1,4,34
3700,161,56.285159,44.073351,0,6,Panel,2,2,54
2150,161,56.331378,43.833663,0,6,Brick,2,6,46
2650,161,56.261218,43.855851,0,9,Panel,2,1,46
2000,161,56.275674,43.942817,0,2,Brick,1,2,32.8
3500,161,56.317587,44.020045,0,8,Brick,1,4,38.2
2650,161,56.277408,43.98519,0,5,Brick,2,4,42
1900,161,56.310742,44.001351,0,12,Brick,1,6,57
4100,161,56.323467,44.029099,0,1,Brick,2,1,81
1900,161,56.286697,43.984571,0,18,Brick,1,6,55
3600,161,56.33038,43.962993,0,3,Brick,3,2,46
2350,161,56.230727,43.85745,0,9,Panel,2,9,43
2150,162,56.233837,43.97961,0,5,Brick,1,4,32
2150,162,56.319624,43.890715,0,5,Brick,2,5,42
5323,148,56.264237,44.022003,1,19,Monolithic,4,8,93.4
680,148,56.324463,44.001888,0,2,Brick,2,2,42.8
2590,148,56.279427,43.919425,0,5,Panel,1,3,32
1220,148,56.306018,43.844586,0,9,Brick,1,3,24
3100,148,56.262527,43.89641,0,9,Panel,3,5,56
5150,148,56.33166,43.869263,0,14,Brick,2,2,69.3
3800,148,56.208815,43.767358,0,6,Brick,3,3,61
3600,148,56.286772,43.915894,0,5,Panel,4,5,60
2525,148,56.286782,44.050291,0,17,Panel,1,5,43.5
3350,147,56.31223,43.866298,0,3,Brick,3,3,76
2800,147,56.276728,43.979226,0,5,Brick,2,2,43
3800,149,56.25147,43.864483,0,4,Brick,3,3,67.5
2800,149,56.2797269234,43.9872294962,0,5,Brick,2,3,43
3143.52,149,56.34596,43.87158,0,17,Brick,1,17,43.66
2350,149,56.288124,43.876995,0,5,Brick,2,1,42
1550,149,56.1947023351,43.8522656719,0,3,Monolithic,1,2,32
4100,148,56.288124,43.876995,0,10,Brick,3,5,63.2
2350,148,56.25755,43.9193,0,9,Brick,2,4,50
2200,149,56.324441,43.916541,0,5,Panel,2,5,46
3200,149,56.24334,43.854593,0,4,Block,3,4,62.8
1400,148,56.233935,43.829135,0,9,Brick,1,8,23
3800,148,56.317962,44.063227,0,10,Panel,1,3,35
2450,148,56.33802,43.928345,0,14,Brick,1,5,37.2
4700,148,56.261028,44.013317,1,17,Monolithic,3,11,78
3800,148,56.297972,44.076253,0,16,Brick,5,12,160
2400,148,56.275334,43.907181,0,2,Block,2,1,35
2750,148,56.280841,43.987553,0,5,Brick,2,5,44.8
3120,148,56.288124,43.876995,0,9,Brick,3,4,58.2
1700,149,56.328494,43.956211,0,5,Brick,1,2,25.5
4200,149,56.348941,43.875264,0,17,Monolithic,2,5,40.8
2150,149,56.232839,43.859462,0,5,Brick,2,1,44
2160,149,56.326697,43.921473,0,9,Brick,1,2,33
4800,149,56.246471,43.846922,0,5,Brick,3,1,60.8
2350,149,56.273525,43.928462,0,5,Brick,2,5,38
3250,149,56.228426,43.867457,0,10,Brick,3,1,63
2480,149,56.233294,43.964906,0,17,Brick,1,7,37.5
4120,149,56.258243,43.849751,0,9,Brick,4,3,86
2600,149,56.23406,43.965832,0,10,Brick,1,3,39
3600,149,56.258243,43.849751,0,9,Brick,3,9,74
2300,149,56.224137,43.873449,0,12,Brick,1,12,40.6
2700,149,56.260723,43.872066,0,9,Brick,3,7,52
3200,149,56.324265,43.93739,0,9,Brick,2,4,63
3150,149,56.380165,43.79005,0,9,Brick,3,2,64
3300,149,56.23593,43.962524,0,9,Brick,3,4,58
1550,149,56.246266,43.986942,0,2,Brick,1,1,35
3500,149,56.287931,43.932765,0,5,Panel,3,3,58.6
2800,149,56.231098,43.82768,0,9,Panel,3,5,52
1900,149,56.310742,44.001351,0,12,Brick,1,6,57
3050,148,56.313889,43.995,0,10,Brick,1,10,34
1900,149,56.286697,43.984571,0,18,Brick,1,6,55
2400,149,56.266717,43.876575,0,9,Brick,2,4,43
4100,149,56.229171,43.81982,0,10,Brick,4,1,88
2900,149,56.345988,43.87158,0,9,Brick,2,1,45
3200,149,56.324571,43.93678,0,9,Brick,2,4,63
2000,149,56.250507,43.859238,0,9,Brick,1,3,36
4500,149,56.328199,43.915571,0,5,Brick,3,1,80
2200,149,56.218086,43.860441,0,17,Brick,1,2,36
2300,149,56.234085,43.869173,0,5,Brick,2,1,42.7
2350,149,56.256463,43.864448,0,5,Brick,2,3,41
2500,149,56.228426,43.867457,0,5,Brick,2,5,43.6
2750,149,56.263717,43.849841,0,9,Brick,2,1,47
4500,149,56.224242,43.827743,0,10,Brick,4,7,93.2
3650,149,56.250422,43.85162,0,9,Brick,3,4,66
4200,149,56.288916,43.850668,0,15,Monolithic,4,5,92
3500,148,56.271376,43.915257,0,5,Panel,3,2,56
2550,148,56.319185,43.868625,0,6,Brick,2,2,44
6000,147,56.288124,43.876995,0,9,Brick,3,3,70
2980,147,56.2817076638,44.085816164,0,14,Brick,1,2,53.5
3050,147,56.357649,43.864933,0,4,Brick,2,3,58
4000,147,56.284969,44.043949,0,9,Panel,4,5,57
2690,148,56.302293,44.039062,0,5,Panel,3,3,51
4000,147,56.282055,44.021332,0,9,Brick,4,5,57
2400,146,56.348312,43.851243,0,5,Panel,1,5,33.3
3800,146,56.3153,44.022308,0,10,Brick,2,4,68.7
3750,146,56.275833,43.920556,0,5,Brick,3,3,70.8
2550,146,56.2170454365,43.8634344206,1,17,Monolithic,1,11,34
4390,148,56.285563,44.080798,0,10,Panel,2,10,49
1950,147,56.332551,43.913792,1,12,Brick,0,8,21
2650,147,56.333834,43.892799,0,5,Brick,2,2,50
2180,147,56.241667,43.858889,0,10,Brick,1,4,33
3500,147,56.352333,43.859516,0,10,Panel,3,10,68
3641.65,148,56.233562,43.822388,1,10,Brick,2,2,58.1
2450,148,56.281141,43.919991,0,5,Brick,2,5,50.3
1760,148,56.2946058908,44.0176020247,0,2,Brick,1,2,32
2485.507,148,56.286258,44.042162,1,17,Panel,1,6,45
3600,148,56.344875,43.932522,0,9,Brick,2,9,54
1950,148,56.244815,43.832064,0,2,Brick,3,2,50
3160,146,56.354317,43.86401,0,13,Brick,2,9,53
5200,146,56.232803,43.961296,0,11,Brick,3,10,80
2840,146,56.354317,43.86401,0,13,Brick,1,9,47
4100,146,56.258563,43.980187,1,18,Brick,2,16,60.1
1900,146,56.330156,43.854432,0,5,Brick,1,3,32
1000,146,56.295975,44.067505,0,17,Brick,1,6,52
4700,145,56.262557,43.908492,0,10,Panel,3,3,66
1870,145,56.228426,43.867457,0,5,Panel,1,2,31
2300,145,56.296174,44.024734,0,5,Brick,1,1,30.5
1430,145,56.326783,44.002687,0,3,Brick,2,1,42
3200,145,56.341398,43.841083,0,9,Panel,3,8,63
3450,145,56.301549,43.943634,0,14,Brick,1,4,41
1150,145,56.326783,44.002687,0,8,Brick,1,3,29
2640,145,56.354318,43.864008,1,13,Brick,2,6,58.8
4390,145,56.334553,43.958996,0,9,Brick,2,6,57
3400,145,56.229136,43.938415,0,9,Panel,2,2,51.4
4750,145,56.29569,44.077698,0,10,Brick,2,5,55
7500,146,56.321361,43.945156,0,18,Brick,3,11,98.4
3350,146,56.340515,43.946195,0,19,Monolithic,1,9,43
3450,146,56.28944,43.952195,0,9,Panel,3,4,70
1100,146,56.291039,43.909444,0,1,Wooden,1,1,35
1900,146,56.286697,43.984571,0,18,Brick,1,6,55
2300,146,56.301269,44.079064,0,10,Brick,2,5,73
2300,146,56.301269,44.079064,0,10,Brick,2,5,73
3700,147,56.27335,43.917377,0,9,Brick,3,9,64
4000,147,56.348387,43.933025,0,17,Monolithic,1,4,44.2
4700,147,56.231728,43.949654,0,9,Brick,3,3,67.3
2450,146,56.313798,43.894973,0,5,Brick,2,5,46
1800,147,56.264656,43.876762,0,9,Brick,1,6,29.3
2085,147,56.297972,44.076253,1,19,Brick,1,5,34
4000,147,56.324463,44.001888,0,3,Brick,4,2,96
2750,147,56.277698,43.984328,0,5,Brick,2,4,41.8
3100,147,56.278508,43.933429,0,5,Brick,2,3,53.3
4100,145,56.291324,44.044812,0,5,Brick,3,3,60.5
3650,145,56.345988,43.87158,1,13,Brick,2,6,63.2
2950,145,56.284969,44.043949,0,17,Brick,1,1,47.7
3990,145,56.313643,44.010873,0,9,Brick,3,9,54
4200,145,56.305534,44.066713,0,11,Brick,1,7,52
2350,145,56.354318,43.864008,1,13,Brick,1,6,36.7
3100,145,56.290969,44.037212,0,5,Brick,2,4,43
4900,145,56.292957,44.008232,0,4,Brick,3,4,80
3450,145,56.327206,44.024734,0,23,Brick,1,6,46.4
1550,145,56.234755,43.861654,0,5,Brick,1,2,30
2550,145,56.23406,43.965832,0,10,Brick,1,6,39
1700,145,56.326887,44.005986,0,2,Brick,2,2,40
4290,145,56.263482,44.021635,1,17,Monolithic,3,7,66.9
2200,145,56.361544,43.849581,0,5,Brick,2,1,55
4450,144,56.308965,44.029944,0,9,Panel,3,6,69.2
2750,144,56.288326,43.951566,0,9,Panel,2,7,44
1200,144,56.383199,43.789439,0,2,Brick,1,2,29
